,line_id,c1,c2,c3,c4,c5,c6,c7,c8,text,cb1,cb2,cb3,cb4,cb5,cb6,cb7,cb8,page_id,filepath,fontsize,spacing_upper,spacing_lower,class
137,r0_018,347,883,744,883,744,913,347,913,O wi??e — Ueberglücklicher —,1,1,1221,1,1221,1748,1,1748,4,/home/konle/Dropbox/OCR_lyric_res/polko/0005.xml,30,44,43,
131,r0_019,348,925,734,925,734,956,348,956,Es i?t dein Segen ohne Maß.,1,1,1221,1,1221,1748,1,1748,4,/home/konle/Dropbox/OCR_lyric_res/polko/0005.xml,31,43,41,
117,r0_020,600,978,899,978,899,997,600,997,Wunher.,1,1,1221,1,1221,1748,1,1748,4,/home/konle/Dropbox/OCR_lyric_res/polko/0005.xml,19,41,176,
114,r0_021,374,1135,770,1135,770,1173,374,1173,Wer keinen Frühling hat.,1,1,1221,1,1221,1748,1,1748,4,/home/konle/Dropbox/OCR_lyric_res/polko/0005.xml,38,176,83,
125,r0_022,253,1207,875,1207,875,1256,253,1256,"Jle teinen Frühling hat, dem blüht er nicht!",1,1,1221,1,1221,1748,1,1748,4,/home/konle/Dropbox/OCR_lyric_res/polko/0005.xml,49,83,42,
127,r0_023,297,1268,945,1268,945,1298,297,1298,"Wer ?chweigt, dem tönt kein Echo hier auf Erden!",1,1,1221,1,1221,1748,1,1748,4,/home/konle/Dropbox/OCR_lyric_res/polko/0005.xml,30,42,43,
130,r0_024,299,1311,872,1311,872,1341,299,1341,"Weß Herz nicht dichtet, der faßt kein Gedicht.",1,1,1221,1,1221,1748,1,1748,4,/home/konle/Dropbox/OCR_lyric_res/polko/0005.xml,30,43,43,
132,r0_025,298,1353,942,1353,942,1384,298,1384,"Und wer nicht liebt, dem wird nicht Liebe werden.",1,1,1221,1,1221,1748,1,1748,4,/home/konle/Dropbox/OCR_lyric_res/polko/0005.xml,31,43,43,
124,r0_026,246,1395,833,1395,833,1427,246,1427,"Was i?t der Gei?t, der nie zum Gei?te ?pricht,",1,1,1221,1,1221,1748,1,1748,4,/home/konle/Dropbox/OCR_lyric_res/polko/0005.xml,32,43,43,
138,r0_027,297,1438,795,1438,795,1470,297,1470,Der ?elb?tgefällig will in ?ich verwe?en?,1,1,1221,1,1221,1748,1,1748,4,/home/konle/Dropbox/OCR_lyric_res/polko/0005.xml,32,43,42,
123,r0_028,298,1481,869,1481,869,1512,298,1512,"Was ein Gemüth, das nie die Rinde bricht?",1,1,1221,1,1221,1748,1,1748,4,/home/konle/Dropbox/OCR_lyric_res/polko/0005.xml,31,42,42,
129,r0_029,299,1524,891,1524,891,1554,299,1554,"Was eine Schrift, die nicht und nie zu le?en?",1,1,1221,1,1221,1748,1,1748,4,/home/konle/Dropbox/OCR_lyric_res/polko/0005.xml,30,42,0,
157,r0_001,582,144,732,144,732,168,582,168,— 8 —,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,24,0,75,
169,r0_002,330,211,841,211,841,243,330,243,Es findet jeder Gei?t verwandte Gei?ter!,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,32,75,43,
165,r0_003,381,254,907,254,907,286,381,286,"Kein Herz, das ein?am, ohne Liebe bricht!",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,32,43,42,
155,r0_004,382,296,966,296,966,328,382,328,"Nur wer ?ich ?elb?t verlor, i?t ein Verwaister!",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,32,42,43,
147,r0_005,382,340,964,340,964,371,382,371,"Wer keinen Frühling hat, dem blüht er nicht!",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,31,43,152,
145,r0_006,597,488,713,488,713,523,597,523,Fragen.,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,35,152,-122,
164,r0_007,884,380,1024,380,1024,401,884,401,Otto Prechtler.,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,21,-122,196,
149,r0_008,392,543,1037,543,1037,597,392,597,"Jlenn die Stern' am Himmel blinken,",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,54,196,35,
170,r0_009,446,597,1029,597,1029,632,446,632,"Wenn ihr Reigen nächtlich webt,",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,35,35,42,
144,r0_010,444,644,822,644,822,674,444,674,"Künde treu mir, wo der er?te,",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,30,42,44,
151,r0_011,447,687,827,687,827,718,447,718,Wo der Sterne letzter ?chwebt.,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,31,44,42,
142,r0_012,396,730,752,730,752,760,396,760,Wenn im regen Wogentanze,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,30,42,43,
148,r0_013,445,772,804,772,804,803,445,803,"Welle mit der Welle tau?cht,",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,31,43,43,
168,r0_014,445,815,815,815,815,846,445,846,"O ?o zeig' mir, wo die er?te,",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,31,43,42,
150,r0_015,446,858,813,858,813,888,446,888,Wo der Wellen letzte rau?cht.,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,30,42,43,
162,r0_016,394,899,820,899,820,931,394,931,"Und vermag?t du's, ?o enträth?'le,",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,32,43,42,
163,r0_017,445,943,800,943,800,973,445,973,"Lö?e mir das Schwer?te frei,",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,30,42,43,
166,r0_018,447,986,889,986,889,1016,447,1016,Wann nach Herzens Zeitenrechnung,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,30,43,44,
160,r0_019,448,1028,761,1028,761,1060,448,1060,Er?t' und letzte Liebe ?ei.,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,32,44,152,
146,r0_020,483,1175,835,1175,835,1212,483,1212,"Schwebe, blaues Auge.",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,37,152,65,
143,r0_021,401,1228,803,1228,803,1277,401,1277,"Pchwebe, blaues Auge, ?chwebe",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,49,65,36,
154,r0_022,451,1286,827,1286,827,1313,451,1313,"Unabwendbar ob dem meinen,",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,27,36,46,
156,r0_023,452,1327,858,1327,858,1359,452,1359,Einen Frühling wirk' und webe,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,32,46,-267,
159,r0_024,865,1070,1026,1070,1026,1092,865,1092,Ana?ta?ius Grim.,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,22,-267,310,
161,r0_025,451,1371,919,1371,919,1402,451,1402,Rings um mich in lichtem Scheinen.,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,31,310,43,
153,r0_026,398,1413,756,1413,756,1445,398,1445,"Klinge, ?üße Stimme, klinge",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,32,43,42,
167,r0_027,450,1456,868,1456,868,1487,450,1487,"An mein Herz im Tongewimmel,",1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,31,42,42,
152,r0_028,451,1498,842,1498,842,1529,451,1529,Trag' auf deiner Engel?chwinge,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,31,42,42,
158,r0_029,452,1539,869,1539,869,1571,452,1571,Mich Verwandelten gen Himmel!,1,1,1221,1,1221,1748,1,1748,5,/home/konle/Dropbox/OCR_lyric_res/polko/0006.xml,32,42,0,
187,r0_001,503,141,654,141,654,164,503,164,- 9 —,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,23,0,73,
200,r0_002,357,207,859,207,859,237,357,237,"Jüng?t noch Nacht und Winter war es,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,73,44,
195,r0_003,406,249,827,249,827,281,406,281,"Nun i?t's plötzlich Tag geworden,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,32,44,42,
185,r0_004,406,293,806,293,806,323,406,323,"Tag und Mai, ein wunderbares",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,42,43,
176,r0_005,406,336,824,336,824,366,406,366,Sein in Strahlen und Akkorden.,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,43,43,
174,r0_006,355,378,728,378,728,409,355,409,"Ueberall ein Hoffnungs?chiller,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,31,43,42,
194,r0_007,407,421,805,421,805,451,407,451,"Ein verheißend Frühlingswetter,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,42,43,
178,r0_008,406,464,758,464,758,494,406,494,"Blüthenwellen, Lerchentriller,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,43,43,
201,r0_009,406,507,738,507,738,537,406,537,Nachtigallen?Lu?tge?chmetter.,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,43,43,
173,r0_010,359,549,744,549,744,580,359,580,"Laß, o laß ihn nicht vergehen,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,31,43,43,
181,r0_011,405,592,769,592,769,623,405,623,"Die?en letzten Lenz der Erde,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,31,43,43,
171,r0_012,267,635,761,635,761,666,267,666,"Bis ich ?eine Blumen ?ehen,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,31,43,41,
177,r0_013,406,678,770,678,770,707,406,707,Seine Früchte brechen werde!,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,29,41,151,
199,r0_014,485,823,669,823,669,858,485,858,Die Perlen.,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,35,151,-117,
180,r0_015,735,718,904,718,904,741,735,741,Fran ingel?tedt.,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,23,-117,184,
192,r0_016,252,873,908,873,908,925,252,925,"Zuf Klippen des Meers, in der brau?enden Fluth.",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,52,184,40,
193,r0_017,303,934,880,934,880,965,303,965,"Fi?cht müh?am der Taucher das ko?tliche Gut,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,31,40,41,
197,r0_018,303,976,825,976,825,1006,303,1006,"Tief unten, von ewigem Dunkel umhüllt,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,41,43,
190,r0_019,303,1019,852,1019,852,1049,303,1049,Da liegen die Mu?cheln mit Perlen gefullt.,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,43,44,
175,r0_020,252,1062,827,1062,827,1093,252,1093,"Jm Kelche des Veilchens, auf duftigem Blau,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,31,44,42,
172,r0_021,304,1104,927,1104,927,1135,304,1135,Wie ?chimmert die Perle von himmli?chem Thau!,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,31,42,43,
184,r0_022,303,1148,879,1148,879,1178,303,1178,"Fa?t ?chon von der glühenden Sonne geknickt,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,43,43,
186,r0_023,304,1191,919,1191,919,1221,304,1221,Wird neu von den Perlen das Veilchen erquickt.,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,43,43,
189,r0_024,253,1233,793,1233,793,1264,253,1264,Wie ?chäumt im Pokale der feurige Wein!,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,31,43,43,
191,r0_025,307,1277,861,1277,861,1307,307,1307,Er bildet ?ich Perlen von lockendem Schein.,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,43,43,
183,r0_026,306,1320,938,1320,938,1350,306,1350,"Sie kommen und ?chwinden auf goldenem Grund,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,43,43,
198,r0_027,304,1361,954,1361,954,1393,304,1393,Dann nippet und ?chlürft ?ie manch' ro?iger Mund.,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,32,43,43,
182,r0_028,253,1406,868,1406,868,1436,253,1436,"Jch weiß ein Paar Lippen, wie Purpur ?o roth,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,43,43,
188,r0_029,304,1448,928,1448,928,1479,304,1479,"Die oft ?chon mein Mädchen zum Ku??e mir bot,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,31,43,42,
179,r0_030,306,1491,862,1491,862,1521,306,1521,"Und öffnet ?ich lächelnd das blühende Paar,",1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,42,43,
196,r0_031,306,1534,914,1534,914,1564,306,1564,So wird man zwei Reihen von Perlen gewahr.,1,1,1221,1,1221,1748,1,1748,6,/home/konle/Dropbox/OCR_lyric_res/polko/0007.xml,30,43,0,
219,r0_001,557,129,723,129,723,152,557,152,— 10 —,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,23,0,75,
232,r0_002,315,195,904,195,904,227,315,227,"Doch giebt es noch Perlen von reinerem Licht,",1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,32,75,42,
227,r0_003,367,237,916,237,916,269,367,269,"Sie haben dort droben das höch?te Gewicht,",1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,32,42,42,
217,r0_004,368,279,934,279,934,311,368,311,Sie ?teigen verkläret zum Himmel empor —,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,32,42,41,
208,r0_005,368,322,946,322,946,352,368,352,O locke nur Thränen der Freude hervor!,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,30,41,128,
206,r0_006,522,442,828,442,828,480,522,480,Wandervöglein.,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,38,128,-96,
226,r0_007,845,364,1011,364,1011,384,845,384,Angu?t Schnezier.,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,20,-96,155,
210,r0_008,384,490,866,490,866,539,384,539,"Hi Hoffnung i?t ein Wandervöglein,",1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,49,155,41,
233,r0_009,430,550,827,550,827,580,430,580,Das jeden Frühling wiederkehrt,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,30,41,43,
205,r0_010,431,591,892,591,892,623,431,623,Und mit den Liedern ?chön'rer Lenze,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,32,43,43,
213,r0_011,431,634,835,634,835,666,431,666,Das arme Men?chenherz bethört.,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,32,43,42,
202,r0_012,385,678,848,678,848,708,385,708,Er?t lockt es lei?e von den Zweigen;,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,30,42,43,
209,r0_013,431,721,881,721,881,751,431,751,Wir lau?chen ihm mit ?cheuer Lu?t;,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,30,43,42,
231,r0_014,431,764,927,764,927,793,431,793,"Dann kommt es näher, endlich baut es",1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,29,42,44,
212,r0_015,431,806,908,806,908,837,431,837,Sein Ne?t wohl gar in un?rer Bru?t.,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,31,44,41,
224,r0_016,385,849,865,849,865,878,385,878,Bald hören wir ein lei?es Zwit?chern;,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,29,41,44,
225,r0_017,431,892,890,892,890,922,431,922,"Was wir gewün?cht, er?ehnt, erdacht,",1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,30,44,43,
229,r0_018,433,934,937,934,937,965,433,965,"Ach, was wir läng?t ge?torben wähnten,",1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,31,43,42,
222,r0_019,431,977,807,977,807,1007,431,1007,J?t neu er?tanden über Nacht.,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,30,42,43,
207,r0_020,386,1020,918,1020,918,1050,386,1050,Ein jeder Wun?ch prüft ?eine Schwingen;,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,30,43,43,
204,r0_021,430,1063,858,1063,858,1093,430,1093,"Der Himmel i?t ?o blau, ?o rein;",1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,30,43,42,
216,r0_022,431,1105,891,1105,891,1135,431,1135,"Rings athmet Alles Lu?t und Liebe,",1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,30,42,44,
218,r0_023,432,1148,864,1148,864,1179,432,1179,Warum verzagt und traurig ?ein?,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,31,44,42,
221,r0_024,386,1191,796,1191,796,1221,386,1221,Sie fliegen aus in alle Weiten;,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,30,42,42,
223,r0_025,436,1234,844,1234,844,1263,436,1263,Verla??en i?t das Ne?t und leer;,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,29,42,44,
215,r0_026,431,1276,995,1276,995,1307,431,1307,"Das Herz wird ?till und lau?cht und zittert,",1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,31,44,42,
230,r0_027,434,1320,799,1320,799,1349,434,1349,Und wartet ihrer Wiederkehr.,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,29,42,44,
214,r0_028,388,1362,893,1362,893,1393,388,1393,"Sie kehren nicht! — die Blätter fallen,",1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,31,44,43,
220,r0_029,436,1406,894,1406,894,1436,436,1436,Es naht des Winters rauhe Macht;,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,30,43,42,
211,r0_030,433,1448,854,1448,854,1478,433,1478,"Das Wandervöglein i?t entflohen,",1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,30,42,43,
228,r0_031,437,1489,905,1489,905,1521,437,1521,Und wieder wird's im Herzen Nacht.,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,32,43,28,
203,r0_032,821,1531,1014,1531,1014,1549,821,1549,Rodert Waldmuller.,1,1,1221,1,1221,1748,1,1748,7,/home/konle/Dropbox/OCR_lyric_res/polko/0008.xml,18,28,0,
249,r0_001,470,148,639,148,639,170,470,170,— 11 —,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,22,0,101,
260,r0_002,483,235,629,235,629,271,483,271,Hoffnung.,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,36,101,80,
256,r0_003,265,297,744,297,744,351,265,351,"Hofnung ?chlummert tief im Herzen,",1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,54,80,35,
247,r0_004,316,357,694,357,694,386,316,386,Wie im Lilienkelch der Thau;,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,29,35,44,
239,r0_005,314,400,806,400,806,430,314,430,"Hoffnung taucht, wie aus den Wolken",1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,30,44,45,
237,r0_006,315,442,802,442,802,475,315,475,Nach dem Sturm des Himmels Blau;,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,33,45,40,
255,r0_007,314,484,825,484,825,515,314,515,"Hoffnung keimt, ein ?chwaches Hälmchen,",1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,31,40,42,
241,r0_008,316,528,693,528,693,557,316,557,Auch aus nackter Fel?enwand;,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,29,42,43,
261,r0_009,314,570,730,570,730,600,314,600,"Hoffnung leuchtet unter Thränen,",1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,30,43,42,
236,r0_010,320,613,686,613,686,642,320,642,Wie im Wa??er der Demant.,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,29,42,45,
243,r0_011,266,656,647,656,647,687,266,687,Schon ?o tau?endfach betrogen.,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,31,45,41,
234,r0_012,315,699,708,699,708,728,315,728,"Armes, ?chwaches Men?chenherz,",1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,29,41,43,
240,r0_013,313,742,703,742,703,771,313,771,Jmmer wende?t du dich wieder,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,29,43,43,
259,r0_014,315,782,717,782,717,814,315,814,Gläubig trauernd himmelwärts:,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,32,43,42,
242,r0_015,315,826,638,826,638,856,315,856,Wie Arachne unverdro??en,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,30,42,43,
253,r0_016,317,868,648,868,648,899,317,899,"Täglich neue Netze ?pannt,",1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,31,43,44,
254,r0_017,316,912,689,912,689,943,316,943,Kreuze auch durch ihre Fäden,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,31,44,42,
257,r0_018,317,954,746,954,746,985,317,985,Täglich rauh des Schick?als Hand.,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,31,42,214,
251,r0_019,463,1163,658,1163,658,1199,463,1199,Herb?tgefühl.,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,36,214,74,
238,r0_020,253,1224,723,1224,723,1273,253,1273,( wär' es blos der Wange Pracht.,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,49,74,42,
235,r0_021,298,1285,642,1285,642,1315,298,1315,Die mit den Jahren flieht!,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,30,42,-290,
246,r0_022,727,1003,925,1003,925,1025,727,1025,Franz Frhr. Gaudy.,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,22,-290,333,
248,r0_023,299,1326,812,1326,812,1358,299,1358,"Doch das i?t's, was mich traurig macht,",1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,32,333,43,
250,r0_024,299,1370,671,1370,671,1401,299,1401,Daß auch das Herz verblüht;,1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,31,43,42,
252,r0_025,247,1412,691,1412,691,1443,247,1443,"Daß, wie der Jugend Ruf verhallt",1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,31,42,42,
245,r0_026,300,1455,668,1455,668,1485,300,1485,"Und wie der Blick ?ich trübt,",1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,30,42,44,
258,r0_027,299,1497,764,1497,764,1529,299,1529,"Die Bru?t, die ein?t ?o heiß gewallt,",1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,32,44,42,
244,r0_028,299,1540,597,1540,597,1571,299,1571,"Vergißt, wie ?ie geliebt.",1,1,1221,1,1221,1748,1,1748,8,/home/konle/Dropbox/OCR_lyric_res/polko/0009.xml,31,42,0,
278,r0_001,395,211,431,211,431,234,395,234,Ob,1,1,1221,1,1221,1748,1,1748,9,/home/konle/Dropbox/OCR_lyric_res/polko/0010.xml,23,0,-68,
